time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
1990-01-03 24:00:00,487282051.187706, -157.578375,8372874.001389,    0.000000,85140.829037,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   24.807047,39285735.039247,    0.232418,   -0.000008,  500.000000,    0.000000,    0.351554,    3.193509,    1.370479,    1.370479,   54.334765,    0.000000,    0.000331,  -63.607439,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.435000,    0.001300,    0.001300,    0.000000
1990-01-04 24:00:00,487468658.357177, -157.608495,8270635.982187,    0.000000,88076.719699,    0.000000,    0.000000,-5447.981213,    0.000000,    0.000000,    0.000000,   24.811789,39293244.369193,    0.229536,   -0.000008,  500.000000,    0.000000,    0.351354,    2.531390,    1.040606,    1.040606,   54.445024,   -3.531941,   -0.000048,  -31.449176,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,   30.021333,    0.403790,    0.001300,    0.001300,    0.000000
1990-01-05 24:00:00,487190038.057788, -157.563523,8630617.058896,    0.000000,87098.089450,    0.000000,    0.000000,-2754.860070,    0.000000,    0.000000,    0.000000,   24.804709,39282032.303955,    0.239595,   -0.000008,  500.000000,    0.000000,    0.352029,    2.567160,    1.609678,    1.609678,   57.621764,   -1.991083,   -0.000154,  -85.978444,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.239416,    0.001300,    0.001300,    0.000000
1990-01-06 24:00:00,487026027.875733, -157.537049,8876252.916822,    0.000000,86119.459200,    0.000000,    0.000000,-2838.705434,    0.000000,    0.000000,    0.000000,   24.800541,39275432.307957,    0.246456,   -0.000008,  500.000000,    0.000000,    0.356213,    1.675091,    1.362418,    1.362418,   57.338392,   -2.052027,   -0.000215,  -74.966450,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.442868,    0.001300,    0.001300,    0.000000
1990-01-07 24:00:00,486957422.499041, -157.525945,9030946.847309,    0.000000,87098.089450,    0.000000,    0.000000, -625.533202,    0.000000,    0.000000,    0.000000,   24.798793,39272663.842311,    0.250769,   -0.000008,  500.000000,    0.000000,    0.358976,    1.716662,    1.365481,    1.365481,   55.223962,   -0.452214,    0.000129,  -67.087809,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.441344,    0.001300,    0.001300,    0.000000
1990-01-08 24:00:00,486921665.255996, -157.520150,9159391.980491,    0.000000,92969.870774,    0.000000,    0.000000, -216.500047,    0.000000,    0.000000,    0.000000,   24.797881,39271219.107687,    0.254345,   -0.000008,  500.000000,    0.000000,    0.360678,    1.744412,    1.114230,    1.114230,   56.150136,   -0.156519,    0.000221,  -64.803237,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.442430,    0.001300,    0.001300,    0.000000
1990-01-09 24:00:00,487230265.294964, -157.570016,8964322.204992,    0.000000,112542.475075,    0.000000,    0.000000,-1906.625599,    0.000000,    0.000000,    0.000000,   24.805731,39283651.103478,    0.248849,   -0.000008,  500.000000,    0.000000,    0.359668,    1.764114,    0.523609,    0.523609,   47.061776,   -0.164122,    0.000169,  -21.157237,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    2.620080,    0.442500,    0.001300,    0.001300,    0.000000
1990-01-10 24:00:00,487318818.871525, -449.969064,9004336.791229,    0.000000,132115.079462,    0.000000,    0.000000,-4742.408648,    0.000000,    0.000000,    1.697054,   24.807981,39287214.621569,    0.249937,   -0.000023,  500.000000,    0.000000,    0.359924,    1.812320,    1.321952,    1.321952,   51.513696,   -3.427138,    0.000076,  -43.823981,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.412760,    0.001300,    0.001300,    0.000000
1990-01-11 24:00:00,487349829.261815, -449.983356,9089705.420390,    0.000000,127221.928387,    0.000000,    0.000000,-10980.456709,    0.000000,    0.000000,    0.000000,   24.808769,39288462.522457,    0.252299,   -0.000023,  500.000000,    0.000000,    0.360352,    1.764966,    1.297643,    1.297643,   28.550385,   -7.934858,    0.000558,  -39.469098,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.418949,    0.001300,    0.001300,    0.000000
1990-01-12 24:00:00,487238550.023510, -449.932068,9296768.101717,    0.000000,112542.475075,    0.000000,    0.000000,-15356.237134,    0.000000,    0.000000,    0.000000,   24.805942,39283984.492384,    0.258076,   -0.000023,  500.000000,    0.000000,    0.361275,    1.766490,    1.611159,    1.611159,   52.507004,  -11.098214,    0.000117,  -62.389502,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.418837,    0.001300,    0.001300,    0.000000
1990-01-13 24:00:00,486951768.261921, -449.799792,9677842.412807,    0.000000,102756.172925,    0.000000,    0.000000,-5608.699770,    0.000000,    0.000000,    0.000000,   24.798649,39272435.388676,    0.268733,   -0.000023,  500.000000,    0.000000,    0.363501,    1.837249,    1.427861,    1.427861,   50.901350,   -4.054695,   -0.000125,  -86.132485,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.418689,    0.001300,    0.001300,    0.000000
1990-01-14 24:00:00,486990327.288562, -449.817636,9731986.853545,    0.000000,97863.021850,    0.000000,    0.000000,-5670.855160,    0.000000,    0.000000,    0.000000,   24.799633,39273993.326484,    0.270226,   -0.000023,  500.000000,    0.000000,    0.367494,    1.860467,    1.465013,    1.465013,   55.189115,   -4.099466,    0.000158,  -56.345805,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.430046,    0.001300,    0.001300,    0.000000
1990-01-15 24:00:00,487140548.767685, -449.886899,9677975.142121,    0.000000,96884.391600,    0.000000,    0.000000,-2209.632460,    0.000000,    0.000000,    0.000000,   24.803451,39280040.786645,    0.268685,   -0.000023,  500.000000,    0.000000,    0.367436,    1.868157,    0.892814,    0.892814,   50.414976,   -0.794045,    0.000325,  -43.283228,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,   17.876436,    0.436065,    0.001300,    0.001300,    0.000000
1990-01-16 24:00:00,487311127.000975, -449.965518,9605037.915631,    0.000000,96884.391600,    0.000000,    0.000000,-1052.374457,    0.000000,    0.000000,    0.000000,   24.807786,39286905.090086,    0.266613,   -0.000023,  500.000000,    0.000000,    0.366683,    1.908526,    0.880540,    0.880540,   49.451540,   -0.133250,    0.000505,  -39.520921,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    6.062329,    0.435355,    0.001300,    0.001300,    0.000000
1990-01-17 24:00:00,487964471.037605, -450.266643,9349294.951112,    0.000000,391452.087312,    0.000000,    0.000000, -518.530567,    0.000000,    0.000000,    0.000000,   24.824388,39313196.555488,    0.259341,   -0.000023,  500.000000,    0.000000,    0.363654,    1.947177,    0.211147,    0.211147,   51.458514,    0.000000,    0.000578,   -9.098436,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.435355,    0.001300,    0.001300,    0.000000
1990-01-18 24:00:00,488488288.232313, -450.508069,9525318.916709,    0.000000,489315.109162,    0.000000,    0.000000,-4575.115967,209932.469606,    0.000000,    0.000000,   24.837698,39334275.682072,    0.264082,   -0.000023,  500.000000,    0.000000,    0.363983,    1.870244,    1.420957,    1.420957,   59.717491,   -3.302287,    0.000788,  -69.640821,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.436569,    0.001300,    0.001300,    0.000000
1990-01-19 24:00:00,488494806.892650, -450.511073,9760418.532870,    0.000000,244657.554624,    0.000000,    0.000000,-3027.989002,    0.000000,    0.000000,    0.000000,   24.837864,39334538.001958,    0.270598,   -0.000023,  500.000000,    0.000000,    0.365769,    1.916061,    1.326868,    1.326868,   61.558162,   -2.185567,    0.000663,  -79.343136,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.244910,    0.001300,    0.001300,    0.000000
1990-01-20 24:00:00,488715593.377513, -450.612833,9716873.857710,    0.000000,181046.590387,    0.000000,    0.000000,-6015.535870,    0.000000,    0.000000,    0.000000,   24.843474,39343422.754710,    0.269330,   -0.000023,  500.000000,    0.000000,    0.367745,    1.927084,    0.936943,    0.936943,   15.733582,   -2.590475,    0.000076,  -24.964041,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.256985,    0.001300,    0.001300,    0.000000
1990-01-21 24:00:00,488987994.200560,  -72.803551,9605261.572428,    0.000000,161473.986000,    0.000000,    0.000000,-3573.777509,    0.000000,    0.000000,  126.717296,   24.850396,39354384.539640,    0.266162,   -0.000004,  500.000000,    0.000000,    0.366336,    1.899926,    0.818753,    0.818753,   57.099072,   -2.578209,    0.000002,  -35.544680,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.245046,    0.001300,    0.001300,    0.000000
1990-01-22 24:00:00,489206131.842289,  -72.819790,9539392.144953,    0.000000,151687.683850,    0.000000,    0.000000,-1536.816768,    0.000000,    0.000000,    0.000000,   24.855939,39363162.699290,    0.264278,   -0.000004,  500.000000,    0.000000,    0.365495,    1.896689,    0.909672,    0.909672,   62.777232,   -1.108449,    0.000282,  -46.076614,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.245111,    0.001300,    0.001300,    0.000000
1990-01-23 24:00:00,489437477.357554,  -72.837012,9462330.552399,    0.000000,156580.834925,    0.000000,    0.000000,-4508.919828,    0.000000,    0.000000,    0.000000,   24.861818,39372472.361994,    0.262081,   -0.000004,  500.000000,    0.000000,    0.365115,    1.893278,    0.817901,    0.817901,   42.771673,   -1.254643,    0.000310,  -37.034914,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.271621,    0.001300,    0.001300,    0.000000
1990-01-24 24:00:00,489767579.278230,  -72.861586,9399063.580110,    0.000000,215298.648000,    0.000000,    0.000000,  -44.343393,48475.387972,    0.000000,    0.000000,   24.870206,39385756.118698,    0.260241,   -0.000004,  500.000000,    0.000000,    0.364231,    1.882181,    0.940319,    0.940319,   57.636347,   -0.006725,    0.000594,  -44.379983,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.256934,    0.001300,    0.001300,    0.000000
1990-01-25 24:00:00,490050829.102484,  -72.882673,9356458.719195,    0.000000,249550.705613,    0.000000,    0.000000,-11581.308336,    0.000000,    0.000000,    0.000000,   24.877403,39397154.482403,    0.258987,   -0.000004,  500.000000,    0.000000,    0.363733,    1.876793,    0.916424,    0.916424,   20.806475,   -8.345965,    0.000077,  -19.208408,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.272322,    0.001300,    0.001300,    0.000000
1990-01-26 24:00:00,490104937.166992,  -17.178490,9485103.137514,    0.000000,185939.741462,    0.000000,    0.000000,-3901.661537,    0.000000,    0.000000,    2.931148,   24.878778,39399331.865568,    0.262533,   -0.000001,  500.000000,    0.000000,    0.363848,    1.875094,    1.208805,    1.208805,   61.013794,   -2.811542,    0.000147,  -66.763485,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.257019,    0.001300,    0.001300,    0.000000
1990-01-27 24:00:00,490225869.607215,  -17.180612,9491704.745108,    0.000000,127221.928387,    0.000000,    0.000000, -869.857452,    0.000000,    0.000000,    0.000000,   24.881851,39404198.353803,    0.262683,   -0.000001,  500.000000,    0.000000,    0.365085,    1.883436,    1.185443,    1.185443,   57.108022,   -0.626743,    0.000522,  -54.069684,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.256222,    0.001300,    0.001300,    0.000000
1990-01-28 24:00:00,490051554.352064,  -17.177553,9778809.868027,    0.000000,117435.626150,    0.000000,    0.000000,-3331.953263,    0.000000,    0.000000,    0.000000,   24.877422,39397183.667447,    0.270677,   -0.000001,  500.000000,    0.000000,    0.365245,    1.927962,    1.375739,    1.375739,   69.149586,   -2.401140,    0.000732,  -88.405391,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.257031,    0.001300,    0.001300,    0.000000
1990-01-29 24:00:00,489948596.246451,  -17.175747,9990074.930750,    0.000000,112542.475075,    0.000000,    0.000000,-3463.338859,    0.000000,    0.000000,    0.000000,   24.874805,39393040.491234,    0.276554,   -0.000001,  500.000000,    0.000000,    0.368207,    1.972470,    1.327393,    1.327393,   68.987758,   -2.496085,    0.000800,  -81.549764,    0.000000,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.256998,    0.001300,    0.001300,    0.000000
1990-01-30 24:00:00,490024405.895283,  -17.177077,10015303.712433,    0.000000,107649.324000,    0.000000,    0.000000,-7424.839104,    0.000000,    0.000000,    0.000000,   24.876732,39396091.176091,    0.277231,   -0.000001,  500.000000,    0.000000,    0.370223,    1.990228,    1.487148,    1.487148,   68.422829,   -5.350788,    0.000653,  -60.247885,    0.237978,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.309573,    0.001300,    0.001300,    0.000000
1990-01-31 24:00:00,489898393.873901,  -17.174866,10231494.435610,    0.000000,102756.172925,    0.000000,    0.000000,-11548.927925,    0.000000,    0.000000,    0.000000,   24.873530,39391020.278502,    0.283252,   -0.000001,  500.000000,    0.000000,    0.370579,    2.028469,    1.268434,    1.268434,   68.157189,   -8.323927,    0.000380,  -77.742366,    1.146697,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.362193,    0.001300,    0.001300,    0.000000
1990-02-01 24:00:00,490195715.380190,  -17.180083,10035266.192879,    0.000000,102756.172925,    0.000000,    0.000000,-4495.626334,    0.000000,    0.000000,    0.000000,   24.881085,39402984.906106,    0.277735,   -0.000001,  500.000000,    0.000000,    0.370671,    2.034481,    0.594611,    0.594611,   59.913561,   -3.239253,    0.000406,  -29.123384,    1.469510,    0.000000,    0.059286,    1.496875,    0.979148,    2.448768,    0.362280,    0.001300,    0.001300,    0.000000
1990-02-02 24:00:00,490258897.917942, -244.887470,10057264.455626,    0.000000,102756.172925,    0.000000,    0.000000,-18577.379381,    0.000000,    0.000000,   52.863045,   24.882690,39405527.458593,    0.278326,   -0.000012,  500.000000,    0.000000,    0.370759,    2.060062,    0.451795,    0.451795,   23.294058,  -13.384776,   -0.000348,  -11.986183,    0.906277,    0.000000,    0.059286,    1.496875,    0.979148,   14.873218,    0.338664,    0.001300,    0.001300,    0.000000
1990-02-03 24:00:00,490463826.396325, -244.938719,9946459.645108,    0.000000,97863.021850,    0.000000,    0.000000,-5662.599146,    0.000000,    0.000000,    0.000000,   24.887898,39413774.063287,    0.275202,   -0.000012,  500.000000,    0.000000,    0.369746,    2.011886,    0.816708,    0.816708,   28.550673,   -3.093937,   -0.000260,  -22.435798,    2.708087,    0.000000,    0.059286,    1.496875,    0.979148,   10.379790,    0.239363,    0.001300,    0.001300,    0.000000
1990-02-04 24:00:00,490357228.527766, -244.912060,10148223.381900,    0.000000,96884.391600,    0.000000,    0.000000, -964.465562,    0.000000,    0.000000,    0.000000,   24.885189,39409484.417992,    0.280815,   -0.000012,  500.000000,    0.000000,    0.369850,    2.031349,    1.293429,    1.293429,   70.631316,   -0.694816,    0.000365,  -81.250883,    4.380978,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.276278,    0.001300,    0.001300,    0.000000
1990-02-05 24:00:00,490456921.726574, -244.936992,10162962.621951,    0.000000,116456.995987,    0.000000,    0.000000,-3088.670702,    0.000000,    0.000000,    0.000000,   24.887722,39413496.209851,    0.281194,   -0.000012,  500.000000,    0.000000,    0.371855,    2.048761,    1.138245,    1.138245,   63.867042,   -1.242437,    0.000631,  -61.027106,    5.002822,    0.000000,    0.059286,    1.496875,    0.979148,    2.960361,    0.259263,    0.001300,    0.001300,    0.000000
1990-02-06 24:00:00,490613103.981162, -244.976050,10135185.492364,    0.000000,127221.928387,    0.000000,    0.000000, -385.290223,    0.000000,    0.000000,    0.000000,   24.891691,39419781.199248,    0.280381,   -0.000012,  500.000000,    0.000000,    0.371666,    2.049121,    1.283012,    1.283012,   67.831385,   -0.056775,    0.000695,  -60.763051,    5.742945,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.433800,    0.001300,    0.001300,    0.000000
1990-02-07 24:00:00,490702417.632324, -244.998386,10158785.387424,    0.000000,112542.475075,    0.000000,    0.000000, -601.104461,    0.000000,    0.000000,    0.000000,   24.893960,39423375.303790,    0.281008,   -0.000012,  500.000000,    0.000000,    0.371701,    2.054169,    1.126138,    1.126138,   72.546232,   -0.432892,    0.000919,  -67.382665,    6.838043,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.260006,    0.001300,    0.001300,    0.000000
1990-02-08 24:00:00,491031969.243549, -245.080709,10037878.857098,    0.000000,205512.345850,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   24.902325,39436622.097641,    0.277570,   -0.000012,  500.000000,    0.000000,    0.370638,    2.061309,    0.802477,    0.802477,   71.068410,    0.000000,    0.001057,  -50.365480,    7.727427,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.285960,    0.001300,    0.001300,    0.000000
1990-02-09 24:00:00,491372511.651509, -245.165531,9949736.849260,    0.000000,249550.705699,    0.000000,    0.000000, -751.064000,    0.000000,    0.000000,    0.000000,   24.910944,39450271.068423,    0.275038,   -0.000012,  500.000000,    0.000000,    0.369657,    2.056491,    0.903963,    0.903963,   75.166783,   -0.540519,    0.000920,  -53.580696,    8.760015,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.439537,    0.001300,    0.001300,    0.000000
1990-02-10 24:00:00,491373971.909171, -245.165895,10101659.655541,    0.000000,161473.986000,    0.000000,    0.000000,-7889.459085,    0.000000,    0.000000,    0.000000,   24.910981,39450329.595683,    0.279237,   -0.000012,  500.000000,    0.000000,    0.369791,    2.073900,    1.330734,    1.330734,   76.051905,   -5.677804,    0.001065,  -77.567996,    9.610593,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.439583,    0.001300,    0.001300,    0.000000
1990-02-11 24:00:00,491561472.945113, -245.212597,10016161.296219,    0.000000,111563.844826,    0.000000,    0.000000,-11576.766931,    0.000000,    0.000000,    0.000000,   24.915726,39457844.654311,    0.276821,   -0.000012,  500.000000,    0.000000,    0.370466,    2.084222,    0.931597,    0.931597,   55.279888,   -4.410537,    0.000469,  -43.570583,    7.643948,    0.000000,    0.059286,    1.496875,    0.979148,    8.210385,    0.285895,    0.001300,    0.001300,    0.000000
1990-02-12 24:00:00,491772509.312766, -245.265162,9898225.759253,    0.000000,94927.131187,    0.000000,    0.000000,-4087.346996,    0.000000,    0.000000,    0.000000,   24.921067,39466303.011181,    0.273503,   -0.000012,  500.000000,    0.000000,    0.369234,    2.090491,    0.881664,    0.881664,   72.068597,   -1.095099,    0.000801,  -47.450748,   11.074564,    0.000000,    0.059286,    1.496875,    0.979148,    1.302035,    0.439248,    0.001300,    0.001300,    0.000000
1990-02-13 24:00:00,491857762.458705, -245.286397,9894522.674848,    0.000000,95905.761437,    0.000000,    0.000000,-15201.828855,    0.000000,    0.000000,    0.000000,   24.923225,39469719.965049,    0.273377,   -0.000012,  500.000000,    0.000000,    0.369120,    2.117310,    0.575492,    0.575492,   41.882936,  -10.934920,    0.000761,  -24.522888,    5.709845,    0.000000,    0.059286,    1.496875,    0.979148,    2.199276,    0.260056,    0.001300,    0.001300,    0.000000
1990-02-14 24:00:00,491923343.311668, -245.302732,9904680.679488,    0.000000,107649.324000,    0.000000,    0.000000,-32532.308415,    0.000000,    0.000000,    0.000000,   24.924885,39472348.451619,    0.273639,   -0.000012,  500.000000,    0.000000,    0.369190,    2.086395,    1.208536,    1.208536,   46.245708,  -23.399454,   -0.000184,  -30.265596,    7.735898,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.286286,    0.001300,    0.001300,    0.000000
1990-02-15 24:00:00,492183528.399418, -375.646679,9754480.411117,    0.000000,132115.079462,    0.000000,    0.000000,-25686.508088,    0.000000,    0.000000,  498.393660,   24.931470,39482776.693675,    0.269418,   -0.000019,  500.000000,    0.000000,    0.367768,    2.075470,    0.761423,    0.761423,   38.442927,  -18.470608,   -0.000417,  -11.161883,    8.016537,    0.000000,    0.059286,    1.496875,    0.979148,    1.899181,    0.286316,    0.001300,    0.001300,    0.000000
1990-02-16 24:00:00,492438878.362911, -523.485203,9614652.641481,    0.000000,127221.928387,    0.000000,    0.000000,-14880.149177,    0.000000,    0.000000,   94.190112,   24.937932,39493011.143510,    0.265487,   -0.000027,  500.000000,    0.000000,    0.366214,    2.105837,    0.217042,    0.217042,   47.796389,   -7.769991,   -0.000302,  -13.249971,    7.893499,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.286316,    0.001300,    0.001300,    0.000000
1990-02-17 24:00:00,492447825.178621, -523.489957,9699849.913741,    0.000000,102756.172925,    0.000000,    0.000000,-8675.737351,    0.000000,    0.000000,    0.000000,   24.938159,39493369.732700,    0.267838,   -0.000027,  500.000000,    0.000000,    0.366293,    2.089090,    1.407638,    1.407638,   87.903394,   -6.236860,   -0.000270,  -75.545219,   17.857387,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.440343,    0.001300,    0.001300,    0.000000
1990-02-18 24:00:00,492461266.423616, -523.497097,9780003.241355,    0.000000,96884.391600,    0.000000,    0.000000,-3405.093096,    0.000000,    0.000000,    0.000000,   24.938499,39493908.459025,    0.270047,   -0.000027,  500.000000,    0.000000,    0.367164,    2.130426,    1.118623,    1.118623,   85.205455,   -2.447838,    0.000060,  -78.326076,   17.998288,    0.000000,    0.059286,    1.496875,    0.979148,    2.986759,    0.440304,    0.001300,    0.001300,    0.000000
1990-02-19 24:00:00,492317665.268836, -523.420807,10009966.232862,    0.000000,94927.131187,    0.000000,    0.000000,-7049.161537,    0.000000,    0.000000,    0.000000,   24.934864,39488152.911640,    0.276437,   -0.000027,  500.000000,    0.000000,    0.367977,    2.170540,    1.533777,    1.533777,   90.080872,   -5.068208,    0.000066,  -94.144139,   19.591009,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.440279,    0.001300,    0.001300,    0.000000
1990-02-20 24:00:00,492166491.388995, -523.340493,10249380.290624,    0.000000,95905.761437,    0.000000,    0.000000,-6000.070874,    0.000000,    0.000000,    0.000000,   24.931038,39482093.848743,    0.283092,   -0.000027,  500.000000,    0.000000,    0.370294,    2.232045,    1.386893,    1.386893,   89.850478,   -4.314595,   -0.000297,  -97.490034,   19.945949,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.440142,    0.001300,    0.001300,    0.000000
1990-02-21 24:00:00,492272584.613140, -523.396857,10233143.593661,    0.000000,94927.131187,    0.000000,    0.000000,-6182.945865,    0.000000,    0.000000,    0.000000,   24.933723,39486346.074846,    0.282613,   -0.000027,  500.000000,    0.000000,    0.372543,    2.258755,    1.026978,    1.026978,   84.184383,   -3.835743,    0.000124,  -69.375749,   17.191801,    0.000000,    0.059286,    1.496875,    0.979148,    1.940563,    0.439632,    0.001300,    0.001300,    0.000000
1990-02-22 24:00:00,492642720.832449, -523.593498,9950264.885988,    0.000000,91012.610275,    0.000000,    0.000000,-7622.863390,    0.000000,    0.000000,    0.000000,   24.943091,39501181.168287,    0.274698,   -0.000027,  500.000000,    0.000000,    0.369696,    2.299181,    0.155389,    0.155389,   67.121709,   -0.281406,    0.000316,  -20.578358,   15.227405,    0.000000,    0.059286,    1.496875,    0.979148,    1.858336,    0.439632,    0.001300,    0.001300,    0.000000
1990-02-23 24:00:00,492746201.305839, -523.648474,9997629.497602,    0.000000,92969.870688,    0.000000,    0.000000,-3576.036264,60389.405770,    0.000000,    0.000000,   24.945710,39505328.675102,    0.275976,   -0.000027,  500.000000,    0.000000,    0.369668,    2.343895,    0.310525,    0.310525,   74.698895,   -2.569982,    0.000411,  -48.804180,   15.212630,    0.000000,    0.059286,    1.496875,    0.979148,    5.854545,    0.439632,    0.001300,    0.001300,    0.000000
1990-02-24 24:00:00,492894565.641503, -523.727295,9920442.002172,    0.000000,101777.542675,    0.000000,    0.000000,-32091.875588,    0.000000,    0.000000,    0.000000,   24.949465,39511275.131212,    0.273805,   -0.000027,  500.000000,    0.000000,    0.369132,    2.300563,    1.430249,    1.430249,   70.471441,  -23.059923,   -0.000359,  -29.537541,   19.304576,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.440677,    0.001300,    0.001300,    0.000000
1990-02-25 24:00:00,492785859.970642, -523.669543,10118659.203879,    0.000000,107649.324000,    0.000000,    0.000000,-17067.891438,    0.000000,    0.000000,    0.000000,   24.946714,39506918.198006,    0.279306,   -0.000027,  500.000000,    0.000000,    0.369345,    2.345176,    1.594807,    1.594807,   95.948048,  -12.265649,   -0.000864,  -91.258073,   24.069079,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.440569,    0.001300,    0.001300,    0.000000
1990-02-26 24:00:00,492874605.086044, -523.716691,10112899.789896,    0.000000,102756.172925,    0.000000,    0.000000,-20683.213314,    0.000000,    0.000000,    0.000000,   24.948960,39510475.110328,    0.279122,   -0.000027,  500.000000,    0.000000,    0.371186,    2.355630,    1.194465,    1.194465,   58.321036,  -14.862421,   -0.000599,  -47.279426,   23.586187,    0.000000,    0.059286,    1.496875,    0.979148,    1.969580,    0.440643,    0.001300,    0.001300,    0.000000
1990-02-27 24:00:00,493025579.363529, -523.796898,10052746.965613,    0.000000,94927.131187,    0.000000,    0.000000,-5635.317469,    0.000000,    0.000000,    0.000000,   24.952781,39516526.173144,    0.277419,   -0.000027,  500.000000,    0.000000,    0.370476,    2.372255,    1.347274,    1.347274,   97.442350,   -4.048773,    0.000293,  -64.533698,   26.296132,    0.000000,    0.059286,    1.496875,    0.979148,    3.126724,    0.440686,    0.001300,    0.001300,    0.000000
1990-02-28 24:00:00,492977535.094119, -523.771374,10195594.479471,    0.000000,99820.282262,    0.000000,    0.000000,-4574.618629,    0.000000,    0.000000,    0.000000,   24.951565,39514600.554443,    0.281375,   -0.000027,  500.000000,    0.000000,    0.370646,    2.411134,    1.359626,    1.359626,   94.718140,   -3.286859,    0.000189,  -92.839817,   26.271704,    0.000000,    0.059286,    1.496875,    0.979148,    6.074326,    0.440651,    0.001300,    0.001300,    0.000000
1990-03-01 24:00:00,493111766.272888, -523.842687,10169303.676126,    0.000000,112542.475075,    0.000000,    0.000000,-5984.342178,    0.000000,    0.000000,    0.000000,   24.954962,39519980.552335,    0.280611,   -0.000027,  500.000000,    0.000000,    0.371716,    2.441544,    1.103864,    1.103864,  106.559897,   -4.299159,    0.000623,  -80.911292,   30.088899,    0.000000,    0.059286,    1.496875,    0.979148,    1.261466,    0.440684,    0.001300,    0.001300,    0.000000
1990-03-02 24:00:00,493388411.275664, -523.989659,10045294.317991,    0.000000,156580.834925,    0.000000,    0.000000,-6712.061531,    0.000000,    0.000000,    0.000000,   24.961964,39531068.509287,    0.277112,   -0.000027,  500.000000,    0.000000,    0.370505,    2.454870,    1.514569,    1.514569,  106.261677,   -3.920019,    0.001026,  -70.391135,   30.675137,    0.000000,    0.059286,    1.496875,    0.979148,    0.000000,    0.432776,    0.001300,    0.001300,    0.000000
